target,id,normal_dist,normal_intersec,fft_dist,fft_intersec,manhattan_dist,minkowski_dist,cosine_simil,jaccard_simil
1,a91ca38c,37.032679434651087,3245269.0183795476,1.4311879323062634e-05,0.99999999999999989,870.5542954864959,3.951,0.952,0.0003201024327784891
1,573948d6,45.453776507340507,1023170.1807879569,8.2511230859030009e-06,0.99999999999999989,420.55105658177342,1.94,0.958,0.0003765769158350593
0,ae0749b5,89.298714856763908,622932.78792625316,5.2431193551207864e-05,1.0,1084.8852813986894,4.098,0.969,0.0006420545746388443
0,74565344,47.578204524569117,1053418.1899797991,2.6925630256400363e-05,1.0,422.64342245022431,1.959,0.958,0.0004105933073290905
0,1740ba41,37.078011433086573,1087774.3342369166,1.1398018918636446e-05,0.99893333333333356,326.21192989883002,1.552,0.969,0.0003322259136212625
1,ee35ad62,56.151895868577355,1405565.3658907192,2.2882208139065328e-05,1.0,805.82544941407082,3.546,0.957,0.0004162330905306972
0,4fa6d8ae,30.515870271866444,1361488.9796146431,2.3463523955514947e-05,1.0,337.42291387016866,1.572,0.964,0.0003225286244154169
0,3e5ec769,44.87012433498527,974313.90262354945,5.3416011690620258e-05,1.0,408.82928453531474,1.83,0.959,0.0003679852805887764
1,1ef4255b,38.551108040068527,1698941.2826576487,2.5855687629081089e-06,0.96248072438512122,390.58482968776855,1.846,0.97,0.00035803795202291446
1,93ec3e49,61.674155153214031,645758.32018263871,7.1736627371512575e-05,1.0000000000000002,1082.1916341454771,4.092,0.946,0.0004180602006688963
1,51cb8ffc,61.518363983961812,883465.02602850157,4.3238786992732879e-05,1.0,1310.7278921298321,5.179,0.949,0.0004257130693912303
0,b5134299,19.240706990629509,2070428.1355959829,1.4507640376128383e-05,0.99964444444444456,438.40563236700268,2.095,0.95,0.0002702702702702703
0,479620e5,39.353560673702269,870232.26187896263,2.4508541492634155e-05,0.82589401637111703,333.79728467345075,1.586,0.967,0.00033755274261603374
1,31dc0991,79.147211274955666,281379.31917360972,8.2781393807391854e-05,1.0,1535.8548117383098,5.426,0.958,0.0005361930294906167
1,b36a9700,55.936321617291647,1012325.3535582424,5.1466274385835577e-05,0.99999999999999978,971.7379463023218,3.871,0.955,0.00037105751391465676
0,0f383168,44.314783754364065,1398668.4743469625,1.9471066822886509e-05,0.64311257965663104,717.07658433774782,3.26,0.958,0.00034106412005457026
0,bc9745e9,58.600322981893385,1645091.8240939714,1.4624009076150961e-05,0.99999999999999989,893.93014755429249,3.952,0.955,0.0004150238638721727
0,edf62967,66.014960900962109,1060391.152063298,4.508330907638386e-05,1.0,1268.0199431891967,4.989,0.955,0.0004411116012351125
0,86edc13c,35.283587757440948,1180548.4334561147,1.05671042397815e-05,0.99964444444444456,362.04248353356218,1.715,0.961,0.00034281796366129587
0,a750abdc,65.269121789346869,713828.88330820133,5.6582084787125672e-05,0.99999999999999989,1850.4210818876077,6.789,0.952,0.00042265426880811494
1,0b59fa1e,44.322588602747423,1868808.1142722995,1.3126679264598764e-05,1.0,540.97243882265218,2.483,0.966,0.00036010082823190496
0,54673bc9,74.791221396638434,822137.60933997855,2.2285203191238203e-05,1.0,1382.5671265660576,5.523,0.957,0.0005235602094240838
1,8144048c,46.628437706734985,1566068.1344543088,2.1776056503013361e-05,1.0000000000000002,526.71599794850886,2.406,0.951,0.00043449923962633063
1,e1eb80f3,63.262081513589941,696550.10039549263,3.3003908189328397e-05,1.0,1098.7775318777697,4.42,0.959,0.00043131334914815614
1,66ea2fbd,58.701677089063153,1248281.5306500108,2.5816321936669649e-05,1.0,1178.1335338723848,4.943,0.952,0.00040535062829347385
0,a63467f2,24.963331910565081,1631087.5588068033,7.9660355650169125e-06,0.91927801472500881,377.9526969072208,1.849,0.961,0.00030129557095510696
0,f3d0355b,61.91107140628862,1258565.131160158,4.3245747325703319e-07,0.98975914944627896,530.32902569880184,2.5,0.964,0.0004643603436266543
1,b02c772f,52.367410973289793,1362308.2690443892,1.4862865132943277e-05,1.0,592.34719828551886,2.714,0.956,0.00038880248833592535
0,c9dcc1c8,29.394118398628532,924306.25996472419,4.5896961824727308e-05,0.70654440981549793,421.83007083958813,1.963,0.948,0.00030248033877797946
1,3cbf9912,62.035601080303621,1428231.5171651451,2.2231730853944453e-05,0.99999999999999989,731.82586543822845,3.185,0.965,0.00046761748889408465
1,e2a547bf,38.151831705734857,1480308.6462629931,1.3630356161360665e-06,1.0,511.09554637550178,2.413,0.949,0.0003588087549336204
0,8d5b55f1,60.5733569438977,1049951.1271288868,2.8871354287885916e-05,1.0,755.3381557804438,3.322,0.955,0.00043047783039173483
0,11ab27f8,63.44036674276321,1385351.9522290896,9.5483697897285834e-06,1.0,495.48612711402075,2.291,0.965,0.0005173305742369374
0,56c8639e,85.956092294957529,425445.48560947092,0.00010630556058556135,1.0,1115.2854293743865,4.271,0.932,0.0006150061500615006
0,fa8ee5b1,44.54712550975902,3263917.4820076237,1.035669788044659e-05,0.73515768118705704,621.77076273115529,2.869,0.973,0.000481000481000481
1,60ad0aa8,35.720627106104011,1371958.6275671257,1.9145283145089159e-05,0.79501320634458861,425.59892788125728,2.049,0.962,0.00034928396786587494
1,d83b0e62,54.759304774383565,1513734.2823231588,3.0782217456032569e-05,1.0,913.44173471189924,3.904,0.951,0.0003898635477582846
1,538701d0,44.24756777957294,1438941.4479433151,2.8416451598193791e-05,1.0,570.09901976161302,2.56,0.949,0.00037943464238284955
0,a9910e86,22.281953694602166,1909033.9404880297,3.6769785867376883e-06,0.95821670093629718,381.54337365163479,1.799,0.964,0.0002738225629791895
1,63e86eae,58.719881085222887,1212957.701838854,3.3573962170676492e-05,1.0,909.14819440885935,3.77,0.955,0.00042399830400678397
0,26e49ee1,43.299893930540414,1067640.8799665859,4.2450142230236786e-05,1.0,390.90906470450057,1.783,0.966,0.00035398230088495576
1,213dc696,73.587202515091136,1141573.4643362239,5.9022866488100753e-06,0.99999999999999989,722.08981245172117,3.33,0.965,0.0005373455131649651
0,65460dbe,49.461889291198894,1827375.3115250112,1.3770375534977449e-05,1.0000000000000002,731.38004950985999,3.354,0.96,0.0003687995574405311
0,c0d4f75a,44.584028014780316,1068207.1794071188,4.4564478301978735e-05,0.99999999999999989,448.7989491754501,1.985,0.961,0.00033823778116015557
1,32b4a247,53.366585824613175,1331019.6899674081,3.0802114425216549e-05,1.0,771.67936564030424,3.28,0.957,0.00038654812524159255
1,224d5423,59.653245103992774,833002.00391089113,3.6052390468393133e-05,1.0,927.17395998398842,3.866,0.957,0.00041640641265875496
0,932c43f2,73.40974669625885,731371.0447918087,8.4844581297077306e-06,1.0,506.64943952914177,2.376,0.957,0.0005499037668408029
1,e869a49a,63.657990503806467,824955.34422716976,1.8185546511864192e-05,1.0,434.95896437175298,2.017,0.957,0.0004975124378109452
0,9e25e53e,28.986040600823564,1273353.4783376949,1.2037821389131469e-05,0.99893333333333323,365.7512106883857,1.726,0.956,0.0003053435114503817
1,b7653ab1,57.994514421288059,1429360.7155263622,1.7744471903389857e-05,1.0,1177.5216265991569,4.963,0.957,0.0003956478733926805
0,9b9349e8,53.977290601232269,2046869.3956412978,1.9971367942777218e-05,1.0,782.4731128010983,3.409,0.969,0.0004008819402685909
0,32e6a3f7,62.485147895479926,1076679.0276811335,2.5140581355780197e-05,1.0000000000000002,919.13295200037373,3.999,0.951,0.00044483985765124553
0,19279980,61.075707633375245,1531650.6321095843,9.4098154195147566e-06,1.0,746.65327927864496,3.442,0.953,0.0004307559767391773
1,3a32ee9b,65.03574403131455,1106935.8680074562,1.9462355527540938e-05,0.99999999999999989,590.42998014616899,2.66,0.967,0.00047904191616766467
1,2abe1a3d,54.885003704369389,956150.24742995773,1.7268373454448055e-05,1.0,573.34927936283316,2.647,0.953,0.0004131377814501136
0,682d8246,61.410967165108815,904794.93279844197,5.5634076628494582e-05,0.99999999999999989,1015.9495146377769,4.096,0.948,0.0004095004095004095
1,f8284ca0,59.367216557504861,1242203.7489876521,9.7070800782601227e-06,0.99999999999999989,578.32104205592054,2.65,0.969,0.0004233700254022015
0,b792a605,47.300956947008139,1063192.5315250212,2.1446565275259057e-05,1.0,404.28478074149689,1.882,0.964,0.00039478878799842083
1,f9a440e0,47.007712644828466,1818135.5302859917,1.8652573389642062e-05,1.0,643.8164972413565,2.944,0.952,0.00039936102236421724
0,2a73c7e8,63.90317519204104,1353701.9620015144,2.2484343765938638e-05,1.0,831.48553853616227,3.532,0.96,0.0004626416840157298
1,88bad85f,60.151572591763745,1066058.1712415316,5.1337924226589066e-05,0.99999999999999989,832.09979863757553,3.441,0.953,0.00043946385409800046
0,9c7eded0,30.246439288804854,1351710.9280352471,2.4004456466346952e-05,0.77866013551582014,377.89566819929667,1.726,0.969,0.0002973535533749628
1,9c810836,47.759915983465213,1240257.8092128215,1.6379800368597248e-05,1.0,468.04754906922102,2.167,0.956,0.00042363905952128787
1,a51140e3,63.359705211435433,1428863.6384891244,2.3107944157013433e-05,1.0,740.81042639893656,3.238,0.962,0.00046500813764240875
1,471b4962,33.711846758076007,1771007.5846649474,1.8506760590275934e-05,0.71529828966599851,610.7992310138759,2.91,0.953,0.00030432136335970786
1,d348093d,41.861217969009076,1254713.4005433372,3.4254952061940252e-05,1.0000000000000002,491.58275830335521,2.204,0.95,0.00037885963250615644
1,6e6c1c76,47.881625524682512,1119417.078440442,2.8336026459803154e-05,1.0,523.25111340031572,2.357,0.944,0.00038153376573826786
1,5a925c68,49.061188867820469,1137214.6472947618,7.6656746461207546e-06,1.0,466.54835299068463,2.192,0.951,0.0004179728317659352
0,da120a5a,66.519622898376539,572621.68924540246,2.9347454533379568e-05,1.0,436.67997299297093,2.023,0.948,0.0005235602094240838
1,9ce9aca5,73.152623897623513,639211.33811655315,1.8959814041791473e-05,1.0,716.00104504151113,3.257,0.95,0.0004825090470446321
1,7810a630,59.998835911407078,999840.953831463,4.6869746632885212e-05,0.99999999999999989,862.5735051484088,3.464,0.96,0.00039832702648874725
1,e967db90,55.167877319905998,833052.20380250574,5.106097045495075e-05,0.99999999999999989,1548.183731394505,5.589,0.953,0.0003700277520814061
1,256a8dc2,71.098348650302697,1634618.4371411405,1.6494828446805312e-05,0.99999999999999989,732.05622083961964,3.236,0.959,0.0005802146794313896
0,492bb0d3,40.411867818436875,1436547.0023547544,4.7633289081175213e-05,0.99999999999999978,517.22576187640777,2.214,0.968,0.00030543677458766036
1,b3206c76,56.437484609441874,859921.16825698758,5.4094053888431221e-05,1.0,1438.5606819614611,5.444,0.958,0.00037112636852848393
0,e7bedace,47.50313652346977,1815297.4872075128,1.5077859372834818e-05,1.0,603.0253063780907,2.768,0.959,0.0003707136237256719
1,df4c99f5,68.218772176883107,1192651.3052519474,3.4595977756954716e-05,1.0,1063.5987338767488,4.371,0.957,0.0004854368932038835
0,9cb5cd37,60.015265986407648,856714.19858308369,8.4250068107925151e-06,1.0,455.52014436942483,2.144,0.967,0.00044742729306487697
1,2cc2bcec,43.864070702878927,1503282.8031214625,8.6682218537781707e-06,0.85441182001445504,509.93715889703032,2.416,0.961,0.0003681207436039021
0,5f4c8750,63.249867956787945,1565187.6626908551,1.7740971009365551e-05,1.0,1057.0839865570106,4.455,0.965,0.0004318721658389117
0,638b3f0a,47.550334713874328,1851565.3268488217,3.7690300757663755e-05,0.99999999999999989,1203.3529047216252,4.899,0.95,0.0003174099349309633
1,3c98959e,87.36025819922952,422730.7316759993,2.9532701811400767e-05,1.0,819.36463184268666,3.464,0.961,0.0006754474839581223
1,ff877523,80.804256850878303,454905.10548938159,4.5084633183325383e-05,1.0,840.41428629900258,3.522,0.95,0.0005780346820809249
0,df5b243a,57.60976860923742,538357.55936656531,5.5180008232765351e-05,1.0,444.19417811456333,1.912,0.927,0.0003732736095558044
0,eed649d1,55.254275103657065,1347687.5815084751,4.045705469388072e-05,1.0,809.90062366990946,3.448,0.953,0.0004184975936388366
1,7e780812,56.915060859737771,1657369.6285679536,1.2675096729559251e-05,1.0,567.6654237567933,2.581,0.964,0.00048508367693427115
1,1668b420,61.382325522725004,1144697.2791185877,1.1296071915244127e-05,0.99999999999999989,525.73967839266334,2.437,0.955,0.000496031746031746
0,76f503e2,21.890229420789876,1805679.4017532407,4.2183702889676309e-06,0.95642166629865888,376.1541079076369,1.786,0.963,0.00029686804215526197
0,3b0163d1,71.650216542558724,103586.98852373387,2.8288588582315825e-05,1.0,1447.8012837099816,5.454,0.973,0.0004767580452920143
1,20483e06,61.536104984020923,682634.81716996629,7.8454570917038612e-05,1.0,1338.2195774507484,5.11,0.939,0.0004095004095004095
0,89c8c34b,44.257116139572467,876528.92019935639,2.6682679321070234e-05,1.0,381.49599148665328,1.755,0.956,0.00033534540576794097
1,c0d49276,46.448988712084031,1399024.1910629652,3.4591890725300349e-05,1.0000000000000002,716.50357423168646,3.033,0.939,0.0003429943405933802
1,9efee165,32.63384686809647,2609385.5756939026,6.25265585078157e-06,0.86309255871188373,583.88181947850705,2.675,0.961,0.00031481189988981584
0,135d49fe,34.945184412614054,1366296.3544570515,1.0873517008131774e-05,1.0,309.57771937316926,1.439,0.974,0.00035137034434293746
1,7e975fab,37.201930282695258,2628884.0510026156,1.0825165604959996e-05,1.0,595.13319033854509,2.767,0.962,0.0003425244048638465
0,7fbd1c2e,28.498024274528309,1174781.6423626046,1.8499535533962445e-05,0.86025602645657084,345.68278360393532,1.631,0.962,0.00029739776951672863
1,9ca2cf2a,37.303678543503402,1828598.6840035149,2.1932377077862996e-05,0.99999999999999989,427.31979311683671,1.956,0.97,0.00033585222502099076
1,8a178d4e,60.569800636258087,1197895.0979105232,4.0744995351935244e-06,0.92905839031935178,516.92733113834765,2.427,0.957,0.0004789272030651341
0,a49af929,35.769532982935125,2107440.26166153,5.0565402480941546e-06,1.0,443.33419905070167,2.075,0.965,0.0003068425897514575
1,debf3bc1,58.578404635593813,1295799.9254606813,3.7361549444575778e-05,1.0,953.38934432737233,3.991,0.949,0.00038714672861014324
1,ff0fbffe,61.427795067592761,699336.23906706681,7.3363862904075121e-05,1.0,990.61500140768908,3.916,0.948,0.0004114379757251594
0,c826d611,71.033208030339438,528549.32085050817,3.088947368353678e-05,1.0,548.66047425803993,2.475,0.955,0.000523149359142035
1,388c5565,53.600304156572079,1045184.5458439611,4.9990180839570899e-05,0.99999999999999989,787.46171393819191,3.321,0.94,0.0004044489383215369
0,35a8236c,40.494916125604618,1191048.4289905643,4.9297107998979794e-05,1.0,505.24605171450992,2.191,0.944,0.00030641948827945457
0,82db4fdc,37.937981420259426,1136478.0950228686,5.0500690437552435e-05,0.99999999999999989,472.15606601354261,2.147,0.949,0.0003074085459575776
0,bbfc1788,47.160624001400606,641564.04814461921,5.4230531518860474e-05,0.46229502706703762,817.88755780713893,3.405,0.954,0.0003118665211289568
1,5e798f71,88.112543565814335,189334.28213016671,2.84158890465605e-05,1.0,856.85113562062156,3.636,0.959,0.0006309148264984228
1,2334265c,58.518299223202796,1791168.6801904563,2.3216931003912424e-05,0.99999999999999989,989.60338824912458,4.186,0.959,0.0004017677782241864
1,992bbcd7,57.821575616915851,1009789.8823762621,4.2065525730131844e-05,1.0000000000000002,980.56982695920476,3.969,0.957,0.0003872216844143272
0,19f6736f,44.035663080477001,1132209.6541227202,2.7120998600277482e-05,1.0,437.71631143156657,2.016,0.956,0.0003885758694385079
0,3b81a400,28.624860861672726,1254026.7480698738,2.0330473177572211e-05,1.0,331.41015512961314,1.532,0.962,0.00030441400304414006
1,0a982892,53.231582350311797,1775695.8190753683,9.3418870406051168e-06,1.0,622.81669910264065,2.864,0.959,0.00042283298097251583
0,70446435,42.146876545155664,1977771.0661697427,1.2479071922327322e-05,0.69058870740142042,754.23039847814243,3.389,0.964,0.0003243593902043464
0,616733d1,50.46507102427811,896828.65117852227,8.7693818402820775e-05,1.0,771.31586291336521,3.084,0.954,0.0003117206982543641
0,dfe9aa29,50.807117280675818,1279025.405113365,2.7942578091702239e-05,0.99999999999999989,493.25227660602428,2.249,0.954,0.0004380201489268506
0,abd13315,32.778680728444272,1669976.2033241808,2.9731501408004577e-05,0.99942688573910476,411.17270870582638,1.885,0.969,0.0002959893443836022
1,be0d9575,69.868790587564121,967853.22307042824,2.091490683799979e-05,0.99999999999999989,975.99081888636886,4.165,0.958,0.0004920049200492004
1,a0d9ef1f,44.029547976515694,1363685.7529512378,1.5362794610774118e-05,1.0,490.64679832321718,2.25,0.95,0.0003846153846153846
0,fa4b7a44,81.367986663024126,653856.38043998904,5.4333674142241016e-05,1.0,1063.9813291118905,3.993,0.968,0.0005908419497784342
1,0a0c6272,70.847952249975521,600971.11646082136,3.0143996174131316e-05,1.0,878.33139501941173,3.808,0.946,0.0004924895345973898
0,7e3044ef,45.584370548091144,1106467.4716168488,6.5826660817132667e-06,1.0,383.6745852555261,1.819,0.955,0.0004084133142740453
1,4c114b6f,65.789959297745511,785205.9030305458,3.7310539885795582e-05,1.0,916.00475512020978,3.846,0.951,0.0004704775346977182
1,17d06536,29.840924457662183,1693907.098731502,3.3583777625127797e-06,0.96006889991246691,427.68044767276501,2.025,0.958,0.00032938076416337287
1,afb46b2b,55.713073137068072,1508965.9732201938,1.7418489266932394e-05,1.0,1077.0717439790842,4.659,0.96,0.00039439952672056796
1,301293ea,41.10920695438876,2248296.5405379958,3.909301636502822e-06,1.0,603.89701535689085,2.773,0.964,0.0003487358326068004
1,a1bb8d84,57.60667654254609,1726399.2205072585,1.7631211152321483e-05,1.0,854.25736549757664,3.752,0.965,0.0004052684903748733
1,6b37488d,69.340087261696993,2026092.8858089515,1.1116237992628483e-05,1.0,759.97056722347497,3.482,0.965,0.0005333333333333334
0,058a5768,52.252781069501808,737356.68193780561,1.7264945534173852e-05,1.0000000000000002,394.18539607625803,1.816,0.949,0.00044014084507042255
0,275c2a27,35.215543784212358,1461290.920612931,1.5755253296990764e-05,0.82407281108643005,424.03353269364476,1.983,0.962,0.00031913196106590075
1,d26bed47,50.992351668185037,994452.06413102592,3.3587329168151682e-05,0.99999999999999989,463.77618924752142,2.114,0.954,0.00041675349031048136
0,7af72b51,53.122443576698423,1143902.6213965344,3.6613568074696011e-05,0.99999999999999989,641.14240031785755,2.863,0.952,0.00038468936333910367
0,78aa37bd,36.519143284530223,1006983.7269688792,2.6363730382867039e-05,0.79901288042458585,353.68376056769716,1.652,0.966,0.0003700277520814061
1,fc70fa1d,35.638135142354059,2572398.7925111372,6.3230137503565498e-07,1.0,622.38931624549127,2.959,0.951,0.0003440564252537416
1,a7493a9c,56.718714077885174,935879.72888877487,3.7881797568997932e-05,1.0,827.76796445400612,3.44,0.958,0.0003861749372465727
0,d80220d5,37.455506196585681,815035.42527300306,4.8826838780109696e-05,0.6512709547471347,455.53128586780213,2.047,0.955,0.0003051571559353067
0,d660824c,38.921819579710743,1392956.8637552108,8.2808798563096739e-06,0.99999999999999989,362.69235854080574,1.722,0.969,0.00033383408446002337
0,7a665fa2,62.179271370703631,665573.80467123911,3.0759606370591794e-05,1.0,501.88498990003529,2.29,0.959,0.00044682752457551384
1,ebeb858f,58.054305853199139,678434.30005524319,7.7483316521146915e-05,0.99999999999999989,1096.0030572835835,4.251,0.941,0.00038819875776397513
0,e0cff0f1,42.027336525588453,1001723.5817890519,2.1894248864805836e-05,1.0,386.17525365378134,1.795,0.959,0.00037893141341417203
1,c03c0809,63.299722418598371,815417.23330700165,5.0940262459368682e-05,1.0,1494.7512411604002,5.822,0.945,0.000421674045962471
1,07ecb0dd,64.565559675307384,936599.31702769501,3.5706258383466758e-06,0.99999999999999989,655.93755813837379,3.068,0.953,0.0004457321149988857
1,25728745,56.475346410882125,1319558.4637005883,3.037888665513685e-05,1.0,947.3719496618545,4.022,0.955,0.00039541320680110717
1,1613016a,68.185304997194919,1060582.4166052546,4.1603652964909249e-05,0.99999999999999989,943.5579757135082,3.996,0.944,0.0004941932295527551
1,618ac08e,81.918078397215496,306316.01483211713,6.5500601312414974e-05,0.99999999999999978,1026.8260077391881,4.048,0.946,0.0005775339301183945
1,fd6a4725,67.091929863434387,613923.9007242946,1.4074972426744853e-05,1.0,524.96010147882066,2.414,0.955,0.0004510599909788002
0,cad45122,45.114345163548634,1060885.8594606884,2.002178180894671e-05,0.79169998662012075,414.67842667373077,1.931,0.963,0.0003566969859104691
0,882e8128,49.880426925574042,973818.44391018222,4.3935121744119294e-05,1.0000000000000002,525.29149848958218,2.342,0.948,0.00036277888626881915
1,a2930a87,46.666401829174447,1478574.9744634964,1.1971746819359575e-05,0.99999999999999989,468.90892142155445,2.185,0.967,0.0003819709702062643
1,2181e24f,54.494077794767975,1040830.6223593339,6.0574204754925092e-05,1.0000000000000002,1170.798867324942,4.581,0.954,0.000370919881305638
1,f06ecb96,41.096961730263779,2474236.1129059987,1.9622622888896454e-05,1.0,851.26583398653111,3.757,0.954,0.0003178639542275906
0,7e1ca845,36.035604663234629,953849.96262790216,4.8300857110287057e-05,0.57582738294031299,561.61374534519507,2.498,0.957,0.0002785515320334262
1,d8ed5202,70.388138299476097,1399781.3494621762,1.1885344974343075e-05,1.0,698.02720586711507,3.173,0.966,0.000526592943654555
1,7cdd2db8,46.139648373429374,1649132.1375762702,8.1269703503161132e-06,0.82062240644133155,679.3666453702532,3.109,0.951,0.00039315903282877927
1,c11b6e19,60.900397058901447,1422732.0193995871,2.7042127404396179e-05,1.0,1244.2940751284575,5.148,0.948,0.0004203446826397646
1,626bcc9c,39.184564508332286,1965197.8846580549,1.3680310269976248e-06,1.0,497.79771340779206,2.323,0.961,0.00035014005602240897
1,4d665e8c,55.580862520888658,1316737.9314721024,4.1543130441182539e-05,1.0,1125.8104686437753,4.546,0.952,0.00037230081906180194
0,85248702,58.578899656496851,1327654.135613224,1.4987568954390207e-05,1.0,665.53496757093876,3.003,0.962,0.0004253509145044662
1,29ad22d1,46.958116554233605,2226488.1528275427,9.1476978223323016e-06,1.0,658.00534021746205,3.042,0.957,0.00039494470774091627
0,2d736d0a,44.270779816404776,1020185.9756334609,1.6378198437155391e-05,0.84497890078370275,365.78886471978888,1.735,0.97,0.0003699593044765076
0,ec36aef0,66.124966344791076,1322152.2877088527,3.3678530358408746e-05,1.0,741.61150951480988,3.184,0.961,0.0005186721991701245
1,be6583a3,66.771112933382113,862279.48733352951,5.8383392125384788e-05,1.0,701.41590046918236,2.9,0.955,0.00046146746654360867
0,dea041a8,73.917554517188137,1983469.0052138502,9.0149979376435542e-06,1.0,893.15273833243396,4.041,0.959,0.0005807200929152149
1,9337d950,51.11309103859795,1401729.9241199445,2.4146895094859742e-05,1.0,674.25113912960853,2.944,0.958,0.0003922337713277113
0,09ecea99,31.028833400349846,1448932.9262025517,1.7472997238864242e-05,1.0,382.36210919639632,1.789,0.959,0.0002965599051008304
1,b5168440,50.824114337998807,1823069.4812297681,2.1221959505968526e-05,0.99999999999999989,1165.796690431263,4.851,0.96,0.00034910106475824753
1,2e5c433c,31.84021865301187,2654070.950827268,1.0747935456907998e-05,0.99999999999999989,631.08741709119431,2.921,0.952,0.00030316810671517357
1,2133a43f,60.594348583418977,1377338.5356070525,6.1286709978479943e-06,1.0,660.59009675074151,3.137,0.949,0.0004731488052992666
1,35080d73,75.260737955680312,1192154.3619364235,2.2497107372023228e-05,1.0,1121.0771995903517,4.746,0.949,0.0005491488193300384
1,8687f19e,66.780604476434803,953402.6923704372,5.3814132805574985e-05,1.0,1257.2576803095494,4.915,0.949,0.00044863167339614175
0,246a9cf9,63.514567057889259,629122.14006236196,6.7220471656759706e-05,1.0,1562.0363562474267,5.727,0.955,0.0004016870857601928
0,5210b709,55.486836091285966,1561217.6955060887,1.065873764939046e-05,0.99999999999999989,708.54825105674013,3.272,0.95,0.0004136504653567735
1,fe70a6d7,52.469475579456777,1396623.8003828849,2.2773873240882413e-05,0.99999999999999989,733.4920330121106,3.288,0.944,0.00040535062829347385
1,0abde10f,42.054138294087913,1415451.9016507564,2.3441836816879535e-05,0.50562727341770863,1022.5712150575852,4.314,0.959,0.00031456432840515884
0,267afe4f,47.706239366075934,2869811.7092317864,2.8410891921259292e-06,0.90857984163264094,604.30271081047044,2.864,0.968,0.00041981528127623844
0,b5385b7e,61.029602447353163,593333.72359862947,8.4601551906758507e-05,1.0,552.25438834572537,2.243,0.956,0.00041211621677313
1,1f81137d,50.27274426463395,1357968.9607679667,8.4532072284028999e-06,1.0,493.27628097555834,2.265,0.968,0.0003900916715428126
1,76ac4153,57.535513144783721,845144.1118977064,6.4991542413995977e-05,1.0,940.9291720472977,3.843,0.945,0.00040592652729855896
1,41e04309,60.147681420177868,828054.18962123524,4.3794675355909112e-06,0.99999999999999989,602.57079592091077,2.833,0.951,0.00040958427196395656
0,cbd26eff,40.38966883183965,2772928.7858883473,6.1816670451325787e-06,0.81341884542952381,651.33185497329634,3.061,0.968,0.00032536196518626975
1,ddf0ecc7,71.959816733068379,636275.06908513745,3.2542543957652638e-05,0.99999999999999978,721.07601780730772,3.172,0.945,0.0005046681806712087
0,1c3e9901,56.113926560300662,955625.58459819143,6.3153018375288917e-05,0.99999999999999989,1156.5323593424407,4.395,0.955,0.00037474236462432077
0,55a724b1,65.561752964760998,903635.85493083752,2.473603626332937e-05,1.0,1077.8839935478793,4.587,0.95,0.0004553734061930783
0,ca69f5a4,34.71689458855144,1338725.2356798958,2.672118917410783e-05,1.0,387.78939317937994,1.808,0.959,0.0003332777870354941
0,7faa4a03,36.949304866980725,1126319.3110490758,8.3311728833975599e-06,0.92144512888142316,386.40389628032136,1.796,0.959,0.00031191515907673113
0,81b3ae87,53.822156566250463,882593.85862548719,3.0334196131100511e-05,1.0,495.65612471748886,2.256,0.956,0.0004020908725371934
0,8dc762ef,34.468410198697569,1611665.8971297606,3.7659059623845445e-05,0.99928888888888889,411.92013079992546,1.847,0.976,0.0002945508100147275
1,16383865,70.493435057657294,627529.29106093908,1.1373373127987938e-05,1.0,685.67389444754917,3.209,0.948,0.00047404598246029864
1,2ff98f07,67.561485872103347,770939.95928054128,5.3676239846330634e-05,1.0,1526.9825809116078,5.819,0.944,0.0004664179104477612
0,f3e78568,82.457392325563205,223945.11488939592,4.0474175337338174e-05,1.0,1617.0160821057391,6.177,0.953,0.000572737686139748
1,cc697de5,34.663755204464813,2066909.2538093198,3.4466908191408893e-06,0.93584260332540325,514.99889838816239,2.431,0.961,0.00032557382386456127
0,7947e997,37.903515701923034,1049391.2831758519,1.3326569901227459e-05,0.99999999999999989,308.21960884474186,1.453,0.964,0.00037678975131876413
0,bb738e81,55.512475105669097,703205.84416789399,4.7135654193249948e-05,1.0,1808.9677206693243,6.596,0.953,0.00034572169403630077
0,191a909a,30.71005336914611,1629406.5400115298,6.2025438215094217e-06,0.92821416499397758,421.36603634890889,1.966,0.959,0.0002981959147159684
0,28c78338,45.34994396511982,1048363.9397760085,1.5285448436421233e-05,0.99964444444444456,337.63922028169958,1.584,0.971,0.00037474236462432077
1,8975a574,62.023980874943113,791227.79465019726,3.9966487990093724e-05,1.0,1352.7272602630276,5.38,0.949,0.0004013646397752358
1,8acbcd96,64.512252839010699,1737785.3516017138,1.7347448732890156e-05,1.0,1046.1965043765986,4.507,0.956,0.000490075961774075
1,58ae9d78,45.392673623290996,1272278.161938725,4.0380954826397449e-05,0.99986238830016849,573.54593424213181,2.585,0.955,0.0003386386725364037
0,7a7aa1a5,76.289112316027158,526200.21312880097,2.8653125319814366e-05,1.0,575.48153497739975,2.541,0.964,0.0005624296962879641
0,5f6546a1,50.957651186678639,838282.73571563081,8.135324971574841e-05,1.0,734.34352954866404,2.955,0.941,0.0003114779629341224
1,957821db,64.586504498680114,850117.13459189539,3.2528299539890292e-05,1.0,823.94224745438487,3.549,0.951,0.00045372050816696913
1,7e4ab13b,65.676176013551242,1437721.0498096067,3.0903293262558069e-05,1.0,1368.5670739494572,5.319,0.964,0.0004569339730408956
